epoch,loss,train_accuracy,val_accuracy
1,1.277083941432826,0.6485,0.6373
2,0.8521770174850893,0.73718,0.7039
3,0.6903832744606926,0.78996,0.7432
4,0.5940070760524486,0.80652,0.7466
5,0.514574954729251,0.8428,0.7716
